"season","round","fixture","user_team_id","team","coach","team_score","opponent_team_id","opponent_team","opponent_coach","opponent_score","differential","win","draw","loss","position","points","wins","draws","losses","points_for","points_against","pcnt","sim_pos","sim_finals","sim_gfinal","sim_champ","sim_spoon"
2016,18,1,,"Bontback Mountain","Anthony",1756,,"Brave Hartung","Luke",1797,-41,0,0,1,3,36,9,0,9,29037,28517,101.82,3.88,0.63469,0.34751,0.19364,0
2016,18,4,,"We're Not Gwilty","James",1714,,"Steele Rebuilding","Lester",1706,8,1,0,0,4,36,9,0,9,28071,27699,101.34,4.97,0.38776,0.18747,0.08732,0
2016,18,3,,"Such is Fyfe","Paul",1505,,"Gawn Girl","Simon",1638,-133,0,0,1,5,36,9,0,9,28396,28354,100.15,4.66,0.46354,0.23172,0.11523,0
2016,18,1,,"Brave Hartung","Luke",1797,,"Bontback Mountain","Anthony",1756,41,1,0,0,6,36,9,0,9,28751,28887,99.53,4.23,0.56618,0.29535,0.15641,0
2016,18,2,,"Game of Jones","Mark",1604,,"Cotch Me If Ya Can","Jordan",1536,68,1,0,0,7,32,8,0,10,28228,28031,100.7,5.98,0.1395,0.07036,0.03485,0
2016,18,2,,"Cotch Me If Ya Can","Jordan",1536,,"Game of Jones","Mark",1604,-68,0,0,1,8,20,5,0,13,26202,28743,91.16,8,0,0,0,1
2016,19,4,,"Gawn Girl","Simon",1574,,"We're Not Gwilty","James",1683,-109,0,0,1,1,52,13,0,6,29747,28784,103.35,1,1,0.4735,0.21098,0
2016,19,1,,"Bontback Mountain","Anthony",1698,,"Steele Rebuilding","Lester",1556,142,1,0,0,2,40,10,0,9,30735,30073,102.2,3.25,0.77614,0.41563,0.23418,0
2016,19,4,,"We're Not Gwilty","James",1683,,"Gawn Girl","Simon",1574,109,1,0,0,3,40,10,0,9,29754,29273,101.64,4.55,0.46796,0.22362,0.10507,0
2016,19,1,,"Steele Rebuilding","Lester",1556,,"Bontback Mountain","Anthony",1698,-142,0,0,1,4,40,10,0,9,29994,29662,101.12,4.28,0.59296,0.29119,0.14038,0
2016,19,2,,"Brave Hartung","Luke",1803,,"Cotch Me If Ya Can","Jordan",1514,289,1,0,0,5,40,10,0,9,30554,30401,100.5,3.51,0.74069,0.38305,0.20576,0
2016,19,3,,"Game of Jones","Mark",1640,,"Such is Fyfe","Paul",1610,30,1,0,0,6,36,9,0,10,29868,29641,100.77,5.82,0.2,0.09939,0.04809,0
2016,19,3,,"Such is Fyfe","Paul",1610,,"Game of Jones","Mark",1640,-30,0,0,1,7,36,9,0,10,30006,29994,100.04,5.59,0.22225,0.11362,0.05554,0
2016,19,2,,"Cotch Me If Ya Can","Jordan",1514,,"Brave Hartung","Luke",1803,-289,0,0,1,8,20,5,0,14,27716,30546,90.74,8,0,0,0,1
2016,20,1,,"Gawn Girl","Simon",1639,,"Bontback Mountain","Anthony",1628,11,1,0,0,1,56,14,0,6,31386,30412,103.2,1,1,0.47221,0.21128,0
2016,20,2,,"Brave Hartung","Luke",1802,,"Game of Jones","Mark",1575,227,1,0,0,2,44,11,0,9,32356,31976,101.19,2.46,1,0.52091,0.28538,0
2016,20,4,,"We're Not Gwilty","James",1735,,"Such is Fyfe","Paul",1735,0,0,1,1,3,42,10,1,10,31489,31008,101.55,3.75,0.62605,0.28722,0.13677,0
2016,20,1,,"Bontback Mountain","Anthony",1628,,"Gawn Girl","Simon",1639,-11,0,0,1,4,40,10,0,10,32363,31712,102.05,3.79,0.62476,0.32609,0.18307,0
2016,20,3,,"Steele Rebuilding","Lester",1561,,"Cotch Me If Ya Can","Jordan",1611,-50,0,0,1,5,40,10,0,10,31555,31273,100.9,5.08,0.49926,0.2607,0.11918,0
2016,20,4,,"Such is Fyfe","Paul",1735,,"We're Not Gwilty","James",1735,0,0,1,1,6,38,9,1,11,31741,31729,100.04,5.5,0.24985,0.13281,0.06428,0
2016,20,2,,"Game of Jones","Mark",1575,,"Brave Hartung","Luke",1802,-227,0,0,1,7,36,9,0,11,31443,31443,100,6.42,8e-05,6e-05,4e-05,0
2016,20,3,,"Cotch Me If Ya Can","Jordan",1611,,"Steele Rebuilding","Lester",1561,50,1,0,0,8,24,6,0,14,29327,32107,91.34,8,0,0,0,1
2016,21,2,,"Gawn Girl","Simon",1708,,"Cotch Me If Ya Can","Jordan",1611,97,1,0,0,1,60,15,0,6,33094,32023,103.34,1,1,0.47561,0.20661,0
2016,21,1,,"Bontback Mountain","Anthony",1755,,"We're Not Gwilty","James",1571,184,1,0,0,2,44,11,0,10,34118,33283,102.51,2,1,0.51694,0.29368,0
2016,21,4,,"Brave Hartung","Luke",1534,,"Such is Fyfe","Paul",1663,-129,0,0,1,3,44,11,0,10,33890,33639,100.75,3,1,0.48306,0.26078,0
2016,21,1,,"We're Not Gwilty","James",1571,,"Bontback Mountain","Anthony",1755,-184,0,0,1,4,42,10,1,11,33060,32763,100.91,5,0,0,0,0
2016,21,4,,"Such is Fyfe","Paul",1663,,"Brave Hartung","Luke",1534,129,1,0,0,5,42,10,1,11,33404,33263,100.42,4,1,0.52439,0.23893,0
2016,21,3,,"Steele Rebuilding","Lester",1488,,"Game of Jones","Mark",1588,-100,0,0,1,6,40,10,0,11,33043,32861,100.55,6,0,0,0,0
2016,21,3,,"Game of Jones","Mark",1588,,"Steele Rebuilding","Lester",1488,100,1,0,0,7,40,10,0,11,33031,32931,100.3,7,0,0,0,0
2016,21,2,,"Cotch Me If Ya Can","Jordan",1611,,"Gawn Girl","Simon",1708,-97,0,0,1,8,24,6,0,15,30938,33815,91.49,8,0,0,0,1
2016,22,2,,"Gawn Girl","Simon",1726,,"Steele Rebuilding","Lester",1584,142,1,0,0,1,,,,,,,,,,,,
2016,22,1,,"Bontback Mountain","Anthony",1779,,"Brave Hartung","Luke",1587,192,1,0,0,2,,,,,,,,,,,,
2016,22,1,,"Brave Hartung","Luke",1587,,"Bontback Mountain","Anthony",1779,-192,0,0,1,3,,,,,,,,,,,,
2016,22,2,,"Steele Rebuilding","Lester",1584,,"Gawn Girl","Simon",1726,-142,0,0,1,4,,,,,,,,,,,,
2016,23,1,,"Bontback Mountain","Anthony",1656,,"Gawn Girl","Simon",1647,9,1,0,0,1,,,,,,,,,,,,
2016,23,1,,"Gawn Girl","Simon",1647,,"Bontback Mountain","Anthony",1656,-9,0,0,1,2,,,,,,,,,,,,
2017,1,4,,"Wholesome Beams","Luke",1776,,"Absolute Steins","Lester",1581,195,1,0,0,1,4,1,0,0,1776,1581,112.33,4.03,0.5861,0.29553,0.14914,0.08325
2017,1,2,,"Free Tibont","Anthony",1740,,"Libba Let Die","Simon",1562,178,1,0,0,2,4,1,0,0,1740,1562,111.4,4.04,0.58631,0.29554,0.149,0.08514
2017,1,3,,"Tuohy's Extra Dry","James",1689,,"I Dream of Viney","Mark",1644,45,1,0,0,3,4,1,0,0,1689,1644,102.74,4.08,0.57724,0.28729,0.14299,0.08704
2017,1,1,,"TitchDntKillMyVibe","Jordan",1644,,"Show Me The Mundy","Paul",1617,27,1,0,0,4,4,1,0,0,1644,1617,101.67,4.09,0.57371,0.28141,0.13892,0.08644
2017,1,1,,"Show Me The Mundy","Paul",1617,,"TitchDntKillMyVibe","Jordan",1644,-27,0,0,1,5,0,0,0,1,1617,1644,98.36,4.93,0.42193,0.21,0.10623,0.163
2017,1,3,,"I Dream of Viney","Mark",1644,,"Tuohy's Extra Dry","James",1689,-45,0,0,1,6,0,0,0,1,1644,1689,97.34,4.93,0.41884,0.21271,0.10766,0.16379
2017,1,2,,"Libba Let Die","Simon",1562,,"Free Tibont","Anthony",1740,-178,0,0,1,7,0,0,0,1,1562,1740,89.77,4.96,0.41545,0.20657,0.10206,0.16602
2017,1,4,,"Absolute Steins","Lester",1581,,"Wholesome Beams","Luke",1776,-195,0,0,1,8,0,0,0,1,1581,1776,89.02,4.94,0.42042,0.21095,0.104,0.16532
2017,2,3,,"Wholesome Beams","Luke",1793,,"Libba Let Die","Simon",1623,170,1,0,0,1,8,2,0,0,3569,3204,111.39,3.53,0.67479,0.35127,0.18053,0.05367
2017,2,4,,"Absolute Steins","Lester",1651,,"Tuohy's Extra Dry","James",1284,367,1,0,0,2,4,1,0,1,3232,3060,105.62,4.51,0.4987,0.24761,0.12388,0.12189
2017,2,2,,"I Dream of Viney","Mark",1691,,"TitchDntKillMyVibe","Jordan",1538,153,1,0,0,3,4,1,0,1,3335,3227,103.35,4.48,0.50397,0.25354,0.12775,0.11669
2017,2,1,,"Show Me The Mundy","Paul",1660,,"Free Tibont","Anthony",1552,108,1,0,0,4,4,1,0,1,3277,3196,102.53,4.49,0.50268,0.2514,0.12582,0.11723
2017,2,1,,"Free Tibont","Anthony",1552,,"Show Me The Mundy","Paul",1660,-108,0,0,1,5,4,1,0,1,3292,3222,102.17,4.47,0.50468,0.25323,0.12801,0.11655
2017,2,2,,"TitchDntKillMyVibe","Jordan",1538,,"I Dream of Viney","Mark",1691,-153,0,0,1,6,4,1,0,1,3182,3308,96.19,4.53,0.49344,0.2446,0.11896,0.12296
2017,2,4,,"Tuohy's Extra Dry","James",1284,,"Absolute Steins","Lester",1651,-367,0,0,1,7,4,1,0,1,2973,3295,90.23,4.61,0.48049,0.22749,0.10813,0.12913
2017,2,3,,"Libba Let Die","Simon",1623,,"Wholesome Beams","Luke",1793,-170,0,0,1,8,0,0,0,2,3185,3533,90.15,5.37,0.34125,0.17086,0.08692,0.22188
2017,3,2,,"Wholesome Beams","Luke",1790,,"Free Tibont","Anthony",1619,171,1,0,0,1,12,3,0,0,5359,4823,111.11,3.07,0.75646,0.40016,0.21084,0.02879
2017,3,1,,"Show Me The Mundy","Paul",1771,,"I Dream of Viney","Mark",1599,172,1,0,0,2,8,2,0,1,5048,4795,105.28,4.01,0.59228,0.30167,0.15261,0.0733
2017,3,3,,"TitchDntKillMyVibe","Jordan",1708,,"Absolute Steins","Lester",1528,180,1,0,0,3,8,2,0,1,4890,4836,101.12,4.07,0.58204,0.28856,0.14065,0.07757
2017,3,4,,"Tuohy's Extra Dry","James",1537,,"Libba Let Die","Simon",1482,55,1,0,0,4,8,2,0,1,4510,4777,94.41,4.19,0.55828,0.25858,0.11988,0.08311
2017,3,3,,"Absolute Steins","Lester",1528,,"TitchDntKillMyVibe","Jordan",1708,-180,0,0,1,5,4,1,0,2,4760,4768,99.83,4.99,0.4092,0.20111,0.0996,0.15601
2017,3,1,,"I Dream of Viney","Mark",1599,,"Show Me The Mundy","Paul",1771,-172,0,0,1,6,4,1,0,2,4934,4998,98.72,4.93,0.41903,0.21054,0.10743,0.15102
2017,3,2,,"Free Tibont","Anthony",1619,,"Wholesome Beams","Luke",1790,-171,0,0,1,7,4,1,0,2,4911,5012,97.98,4.92,0.42198,0.21028,0.10459,0.14726
2017,3,4,,"Libba Let Die","Simon",1482,,"Tuohy's Extra Dry","James",1537,-55,0,0,1,8,0,0,0,3,4667,5070,92.05,5.83,0.26073,0.1291,0.0644,0.28294
2017,4,1,,"Wholesome Beams","Luke",1648,,"Show Me The Mundy","Paul",1558,90,1,0,0,1,16,4,0,0,7007,6381,109.81,2.7,0.8216,0.43505,0.22638,0.01477
2017,4,4,,"TitchDntKillMyVibe","Jordan",1660,,"Libba Let Die","Simon",1572,88,1,0,0,2,12,3,0,1,6550,6408,102.22,3.65,0.6644,0.3238,0.15763,0.04366
2017,4,3,,"Tuohy's Extra Dry","James",1899,,"Free Tibont","Anthony",1636,263,1,0,0,3,12,3,0,1,6409,6413,99.94,3.69,0.65524,0.31396,0.14883,0.04473
2017,4,1,,"Show Me The Mundy","Paul",1558,,"Wholesome Beams","Luke",1648,-90,0,0,1,4,8,2,0,2,6606,6443,102.53,4.47,0.50615,0.25309,0.12675,0.0906
2017,4,2,,"Absolute Steins","Lester",1671,,"I Dream of Viney","Mark",1598,73,1,0,0,5,8,2,0,2,6431,6366,101.02,4.56,0.49124,0.24004,0.11811,0.0999
2017,4,2,,"I Dream of Viney","Mark",1598,,"Absolute Steins","Lester",1671,-73,0,0,1,6,4,1,0,3,6532,6669,97.95,5.35,0.33619,0.17153,0.08758,0.18262
2017,4,3,,"Free Tibont","Anthony",1636,,"Tuohy's Extra Dry","James",1899,-263,0,0,1,7,4,1,0,3,6547,6911,94.73,5.34,0.33741,0.17103,0.08852,0.17872
2017,4,4,,"Libba Let Die","Simon",1572,,"TitchDntKillMyVibe","Jordan",1660,-88,0,0,1,8,0,0,0,4,6239,6730,92.7,6.24,0.18777,0.0915,0.0462,0.345
2017,5,2,,"Wholesome Beams","Luke",1613,,"Tuohy's Extra Dry","James",1681,-68,0,0,1,1,16,4,0,1,8620,8062,106.92,3.06,0.77315,0.40922,0.21351,0.02148
2017,5,4,,"TitchDntKillMyVibe","Jordan",1806,,"Free Tibont","Anthony",1695,111,1,0,0,2,16,4,0,1,8356,8103,103.12,3.15,0.75619,0.38079,0.18944,0.02323
2017,5,2,,"Tuohy's Extra Dry","James",1681,,"Wholesome Beams","Luke",1613,68,1,0,0,3,16,4,0,1,8090,8026,100.8,3.27,0.73561,0.35083,0.16697,0.02537
2017,5,1,,"Show Me The Mundy","Paul",1617,,"Absolute Steins","Lester",1513,104,1,0,0,4,12,3,0,2,8223,7956,103.36,4.04,0.59258,0.29477,0.14669,0.05829
2017,5,1,,"Absolute Steins","Lester",1513,,"Show Me The Mundy","Paul",1617,-104,0,0,1,5,8,2,0,3,7944,7983,99.51,5.01,0.39892,0.19137,0.09444,0.13493
2017,5,3,,"I Dream of Viney","Mark",1503,,"Libba Let Die","Simon",1550,-47,0,0,1,6,4,1,0,4,8035,8219,97.76,5.82,0.24788,0.12507,0.0633,0.24449
2017,5,3,,"Libba Let Die","Simon",1550,,"I Dream of Viney","Mark",1503,47,1,0,0,7,4,1,0,4,7789,8233,94.61,5.92,0.23303,0.11162,0.05453,0.2603
2017,5,4,,"Free Tibont","Anthony",1695,,"TitchDntKillMyVibe","Jordan",1806,-111,0,0,1,8,4,1,0,4,8242,8717,94.55,5.74,0.26264,0.13633,0.07112,0.23191
2017,6,3,,"Wholesome Beams","Luke",1548,,"TitchDntKillMyVibe","Jordan",1454,94,1,0,0,1,20,5,0,1,10168,9516,106.85,2.67,0.83331,0.43609,0.22662,0.01174
2017,6,1,,"Show Me The Mundy","Paul",1691,,"Tuohy's Extra Dry","James",1592,99,1,0,0,2,16,4,0,2,9914,9548,103.83,3.57,0.68539,0.34621,0.17208,0.03282
2017,6,3,,"TitchDntKillMyVibe","Jordan",1454,,"Wholesome Beams","Luke",1548,-94,0,0,1,3,16,4,0,2,9810,9651,101.65,3.61,0.67337,0.33302,0.16371,0.03376
2017,6,1,,"Tuohy's Extra Dry","James",1592,,"Show Me The Mundy","Paul",1691,-99,0,0,1,4,16,4,0,2,9682,9717,99.64,3.66,0.66414,0.32121,0.15389,0.0358
2017,6,2,,"Absolute Steins","Lester",1580,,"Libba Let Die","Simon",1270,310,1,0,0,5,12,3,0,3,9524,9253,102.93,4.61,0.4751,0.22438,0.1089,0.08715
2017,6,4,,"I Dream of Viney","Mark",1868,,"Free Tibont","Anthony",1679,189,1,0,0,6,8,2,0,4,9903,9898,100.05,5.32,0.33026,0.17091,0.08852,0.1519
2017,6,4,,"Free Tibont","Anthony",1679,,"I Dream of Viney","Mark",1868,-189,0,0,1,7,4,1,0,5,9921,10585,93.73,6.15,0.18872,0.09899,0.05341,0.29052
2017,6,2,,"Libba Let Die","Simon",1270,,"Absolute Steins","Lester",1580,-310,0,0,1,8,4,1,0,5,9059,9813,92.32,6.42,0.14971,0.06919,0.03287,0.35631
2017,7,1,,"Show Me The Mundy","Paul",1810,,"Libba Let Die","Simon",1469,341,1,0,0,1,20,5,0,2,11724,11017,106.42,3.11,0.76352,0.39355,0.20177,0.0141
2017,7,4,,"Wholesome Beams","Luke",1547,,"I Dream of Viney","Mark",1567,-20,0,0,1,2,20,5,0,2,11715,11083,105.7,3.1,0.76621,0.39581,0.20278,0.01355
2017,7,2,,"Tuohy's Extra Dry","James",1679,,"TitchDntKillMyVibe","Jordan",1506,173,1,0,0,3,20,5,0,2,11361,11223,101.23,3.24,0.7407,0.35878,0.17179,0.01568
2017,7,3,,"Absolute Steins","Lester",1779,,"Free Tibont","Anthony",1619,160,1,0,0,4,16,4,0,3,11303,10872,103.96,4.13,0.56554,0.2753,0.13387,0.04389
2017,7,2,,"TitchDntKillMyVibe","Jordan",1506,,"Tuohy's Extra Dry","James",1679,-173,0,0,1,5,16,4,0,3,11316,11330,99.88,4.12,0.56666,0.274,0.13395,0.04351
2017,7,4,,"I Dream of Viney","Mark",1567,,"Wholesome Beams","Luke",1547,20,1,0,0,6,12,3,0,4,11470,11445,100.22,4.95,0.39203,0.19865,0.10208,0.09185
2017,7,3,,"Free Tibont","Anthony",1619,,"Absolute Steins","Lester",1779,-160,0,0,1,7,4,1,0,6,11540,12364,93.34,6.53,0.12047,0.06434,0.03546,0.34276
2017,7,1,,"Libba Let Die","Simon",1469,,"Show Me The Mundy","Paul",1810,-341,0,0,1,8,4,1,0,6,10528,11623,90.58,6.82,0.08487,0.03957,0.0183,0.43466
2017,8,1,,"Show Me The Mundy","Paul",1795,,"TitchDntKillMyVibe","Jordan",1647,148,1,0,0,1,24,6,0,2,13519,12664,106.75,2.61,0.84303,0.44697,0.23093,0.00587
2017,8,4,,"Wholesome Beams","Luke",1620,,"Absolute Steins","Lester",1651,-31,0,0,1,2,20,5,0,3,13335,12734,104.72,3.51,0.68958,0.35628,0.18447,0.02145
2017,8,4,,"Absolute Steins","Lester",1651,,"Wholesome Beams","Luke",1620,31,1,0,0,3,20,5,0,3,12954,12492,103.7,3.69,0.65667,0.31317,0.14912,0.02452
2017,8,3,,"Tuohy's Extra Dry","James",1451,,"I Dream of Viney","Mark",1611,-160,0,0,1,4,20,5,0,3,12812,12834,99.83,3.75,0.64288,0.30107,0.14081,0.02708
2017,8,3,,"I Dream of Viney","Mark",1611,,"Tuohy's Extra Dry","James",1451,160,1,0,0,5,16,4,0,4,13081,12896,101.43,4.52,0.48242,0.24147,0.12114,0.05834
2017,8,1,,"TitchDntKillMyVibe","Jordan",1647,,"Show Me The Mundy","Paul",1795,-148,0,0,1,6,16,4,0,4,12963,13125,98.77,4.58,0.46817,0.22925,0.11464,0.06139
2017,8,2,,"Free Tibont","Anthony",1728,,"Libba Let Die","Simon",1591,137,1,0,0,7,8,2,0,6,13268,13955,95.08,6.16,0.1696,0.09057,0.04894,0.23205
2017,8,2,,"Libba Let Die","Simon",1591,,"Free Tibont","Anthony",1728,-137,0,0,1,8,4,1,0,7,12119,13351,90.77,7.19,0.04765,0.02122,0.00995,0.5693
2017,9,1,,"Show Me The Mundy","Paul",1530,,"Free Tibont","Anthony",1477,53,1,0,0,1,28,7,0,2,15049,14141,106.42,2.35,0.88908,0.46448,0.23636,0.00167
2017,9,3,,"Wholesome Beams","Luke",1651,,"Libba Let Die","Simon",1570,81,1,0,0,2,24,6,0,3,14986,14304,104.77,3.12,0.77016,0.39505,0.20286,0.00584
2017,9,4,,"Tuohy's Extra Dry","James",1734,,"Absolute Steins","Lester",1613,121,1,0,0,3,24,6,0,3,14546,14447,100.69,3.32,0.73685,0.34949,0.167,0.00833
2017,9,4,,"Absolute Steins","Lester",1613,,"Tuohy's Extra Dry","James",1734,-121,0,0,1,4,20,5,0,4,14567,14226,102.4,4.19,0.55044,0.26383,0.12714,0.02663
2017,9,2,,"TitchDntKillMyVibe","Jordan",1806,,"I Dream of Viney","Mark",1580,226,1,0,0,5,20,5,0,4,14769,14705,100.44,4.1,0.5704,0.28533,0.14366,0.02417
2017,9,2,,"I Dream of Viney","Mark",1580,,"TitchDntKillMyVibe","Jordan",1806,-226,0,0,1,6,16,4,0,5,14661,14702,99.72,5.01,0.36123,0.18012,0.09041,0.06337
2017,9,1,,"Free Tibont","Anthony",1477,,"Show Me The Mundy","Paul",1530,-53,0,0,1,7,8,2,0,7,14745,15485,95.22,6.51,0.09893,0.0515,0.02766,0.2514
2017,9,3,,"Libba Let Die","Simon",1570,,"Wholesome Beams","Luke",1651,-81,0,0,1,8,4,1,0,8,13689,15002,91.25,7.38,0.02291,0.0102,0.00491,0.61859
2017,10,1,,"Show Me The Mundy","Paul",1639,,"I Dream of Viney","Mark",1597,42,1,0,0,1,32,8,0,2,16688,15738,106.04,1.99,0.94303,0.49883,0.25665,0.00036
2017,10,2,,"Wholesome Beams","Luke",1641,,"Free Tibont","Anthony",1535,106,1,0,0,2,28,7,0,3,16627,15839,104.98,2.7,0.85709,0.44676,0.22875,0.00186
2017,10,3,,"Absolute Steins","Lester",1569,,"TitchDntKillMyVibe","Jordan",1555,14,1,0,0,3,24,6,0,4,16136,15781,102.25,3.73,0.67736,0.31686,0.14994,0.01363
2017,10,4,,"Tuohy's Extra Dry","James",1532,,"Libba Let Die","Simon",1620,-88,0,0,1,4,24,6,0,4,16078,16067,100.07,3.74,0.66464,0.31169,0.14834,0.01167
2017,10,3,,"TitchDntKillMyVibe","Jordan",1555,,"Absolute Steins","Lester",1569,-14,0,0,1,5,20,5,0,5,16324,16274,100.31,4.5,0.48449,0.24058,0.12115,0.03409
2017,10,1,,"I Dream of Viney","Mark",1597,,"Show Me The Mundy","Paul",1639,-42,0,0,1,6,16,4,0,6,16258,16341,99.49,5.38,0.28019,0.13997,0.07137,0.09082
2017,10,2,,"Free Tibont","Anthony",1535,,"Wholesome Beams","Luke",1641,-106,0,0,1,7,8,2,0,8,16280,17126,95.06,6.84,0.0588,0.03022,0.01644,0.36298
2017,10,4,,"Libba Let Die","Simon",1620,,"Tuohy's Extra Dry","James",1532,88,1,0,0,8,8,2,0,8,15309,16534,92.59,7.13,0.0344,0.01509,0.00736,0.48459
2017,11,1,,"Wholesome Beams","Luke",1207,,"Show Me The Mundy","Paul",980,227,1,0,0,1,32,8,0,3,17834,16819,106.03,2.39,0.9015,0.45381,0.22797,0.00062
2017,11,1,,"Show Me The Mundy","Paul",980,,"Wholesome Beams","Luke",1207,-227,0,0,1,2,32,8,0,3,17668,16945,104.27,2.45,0.89826,0.43785,0.20861,0.00057
2017,11,2,,"Absolute Steins","Lester",1752,,"I Dream of Viney","Mark",1188,564,1,0,0,3,28,7,0,4,17888,16969,105.42,3.13,0.79649,0.41198,0.21239,0.00378
2017,11,4,,"TitchDntKillMyVibe","Jordan",1375,,"Libba Let Die","Simon",1252,123,1,0,0,4,24,6,0,5,17699,17526,100.99,4.08,0.58602,0.29263,0.14732,0.01269
2017,11,3,,"Tuohy's Extra Dry","James",1464,,"Free Tibont","Anthony",1569,-105,0,0,1,5,24,6,0,5,17542,17636,99.47,4.14,0.55933,0.27347,0.13552,0.0132
2017,11,2,,"I Dream of Viney","Mark",1188,,"Absolute Steins","Lester",1752,-564,0,0,1,6,16,4,0,7,17446,18093,96.42,5.9,0.16342,0.08104,0.04125,0.12345
2017,11,3,,"Free Tibont","Anthony",1569,,"Tuohy's Extra Dry","James",1464,105,1,0,0,7,12,3,0,8,17849,18590,96.01,6.48,0.08261,0.04351,0.02414,0.21807
2017,11,4,,"Libba Let Die","Simon",1252,,"TitchDntKillMyVibe","Jordan",1375,-123,0,0,1,8,8,2,0,9,16561,17909,92.47,7.44,0.01237,0.00571,0.0028,0.62762
2017,12,1,,"Absolute Steins","Lester",1503,,"Show Me The Mundy","Paul",1481,22,1,0,0,1,32,8,0,4,19391,18450,105.1,2.8,0.83973,0.42338,0.21214,0.00065
2017,12,2,,"Wholesome Beams","Luke",1492,,"Tuohy's Extra Dry","James",1696,-204,0,0,1,2,32,8,0,4,19326,18515,104.38,2.84,0.8253,0.41354,0.20499,0.00036
2017,12,1,,"Show Me The Mundy","Paul",1481,,"Absolute Steins","Lester",1503,-22,0,0,1,3,32,8,0,4,19149,18448,103.8,2.93,0.81383,0.39376,0.18916,0.00073
2017,12,4,,"TitchDntKillMyVibe","Jordan",1702,,"Free Tibont","Anthony",1504,198,1,0,0,4,28,7,0,5,19401,19030,101.95,3.64,0.66256,0.34058,0.17697,0.00248
2017,12,2,,"Tuohy's Extra Dry","James",1696,,"Wholesome Beams","Luke",1492,204,1,0,0,5,28,7,0,5,19238,19128,100.58,3.74,0.63607,0.31732,0.15862,0.00278
2017,12,3,,"I Dream of Viney","Mark",1554,,"Libba Let Die","Simon",1430,124,1,0,0,6,20,5,0,7,19000,19523,97.32,5.59,0.19171,0.09474,0.04872,0.048
2017,12,4,,"Free Tibont","Anthony",1504,,"TitchDntKillMyVibe","Jordan",1702,-198,0,0,1,7,12,3,0,9,19353,20292,95.37,6.84,0.0284,0.01553,0.00881,0.24144
2017,12,3,,"Libba Let Die","Simon",1430,,"I Dream of Viney","Mark",1554,-124,0,0,1,8,8,2,0,10,17991,19463,92.44,7.63,0.0024,0.00115,0.00059,0.70356
2017,13,1,,"Show Me The Mundy","Paul",1295,,"Tuohy's Extra Dry","James",949,346,1,0,0,1,36,9,0,4,20444,19397,105.4,2.6,0.87813,0.41779,0.19739,4e-05
2017,13,2,,"Absolute Steins","Lester",1270,,"Libba Let Die","Simon",1220,50,1,0,0,2,36,9,0,4,20661,19670,105.04,2.5,0.89016,0.44309,0.21765,2e-05
2017,13,3,,"Wholesome Beams","Luke",1456,,"TitchDntKillMyVibe","Jordan",1597,-141,0,0,1,3,32,8,0,5,20782,20112,103.33,3.31,0.74908,0.38139,0.19511,0.00023
2017,13,3,,"TitchDntKillMyVibe","Jordan",1597,,"Wholesome Beams","Luke",1456,141,1,0,0,4,32,8,0,5,20998,20486,102.5,3.19,0.77309,0.41104,0.2177,0.00013
2017,13,1,,"Tuohy's Extra Dry","James",949,,"Show Me The Mundy","Paul",1295,-346,0,0,1,5,28,7,0,6,20187,20423,98.84,4.51,0.42987,0.20392,0.0981,0.00305
2017,13,4,,"I Dream of Viney","Mark",1624,,"Free Tibont","Anthony",1137,487,1,0,0,6,24,6,0,7,20624,20660,99.83,5.12,0.27263,0.13889,0.0718,0.00912
2017,13,4,,"Free Tibont","Anthony",1137,,"I Dream of Viney","Mark",1624,-487,0,0,1,7,12,3,0,10,20490,21916,93.49,7.06,0.00688,0.00378,0.00219,0.24256
2017,13,2,,"Libba Let Die","Simon",1220,,"Absolute Steins","Lester",1270,-50,0,0,1,8,8,2,0,11,19211,20733,92.66,7.72,0.00016,1e-04,6e-05,0.74485
2017,14,1,,"Show Me The Mundy","Paul",1722,,"Libba Let Die","Simon",1659,63,1,0,0,1,40,10,0,4,22166,21056,105.27,2.05,0.93575,0.45683,0.22122,0
2017,14,3,,"Absolute Steins","Lester",1525,,"Free Tibont","Anthony",1633,-108,0,0,1,2,36,9,0,5,22186,21303,104.14,2.89,0.82112,0.4058,0.19973,0
2017,14,4,,"Wholesome Beams","Luke",1500,,"I Dream of Viney","Mark",1709,-209,0,0,1,3,32,8,0,6,22282,21821,102.11,3.79,0.63279,0.32157,0.16353,0.00023
2017,14,2,,"TitchDntKillMyVibe","Jordan",1485,,"Tuohy's Extra Dry","James",1585,-100,0,0,1,4,32,8,0,6,22483,22071,101.87,3.66,0.66273,0.34931,0.18435,0.00017
2017,14,2,,"Tuohy's Extra Dry","James",1585,,"TitchDntKillMyVibe","Jordan",1485,100,1,0,0,5,32,8,0,6,21772,21908,99.38,4.11,0.54815,0.25771,0.12144,0.00052
2017,14,4,,"I Dream of Viney","Mark",1709,,"Wholesome Beams","Luke",1500,209,1,0,0,6,28,7,0,7,22333,22160,100.78,4.72,0.38856,0.20293,0.10635,0.00173
2017,14,3,,"Free Tibont","Anthony",1633,,"Absolute Steins","Lester",1525,108,1,0,0,7,16,4,0,10,22123,23441,94.38,6.91,0.0109,0.00585,0.00338,0.11376
